Position,"Track Name",Artist,Streams,URL
172,"Everybody Talks","Neon Trees",219314,https://open.spotify.com/track/2iUmqdfGZcHIhS3b9E9EWq
173,"Cigarette Daydreams","Cage The Elephant",218881,https://open.spotify.com/track/0lkQOB949M2gLyut86aJ1b
174,Promiscuous,"Nelly Furtado",218560,https://open.spotify.com/track/2gam98EZKrF9XuOkU13ApN
175,505,"Arctic Monkeys",217393,https://open.spotify.com/track/58ge6dfP91o9oXMzq3XkIS
176,ROXANNE,"Arizona Zervas",217363,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
177,"Opp Stoppa (feat. 21 Savage)","YBN Nahmir",217035,https://open.spotify.com/track/78p1rF7xx1snnaKxtUzBHn
178,"Cover Me Up","Morgan Wallen",216464,https://open.spotify.com/track/0mKnuxVkPi5h0kuvZl44VM
179,"Somebody’s Problem","Morgan Wallen",216415,https://open.spotify.com/track/42lqBjPYlmL1EXpMDXvhSN
180,"Wassup (feat. Young Thug)",Cordae,216155,https://open.spotify.com/track/7MC00oCO5s39O43WdUgwfA
181,"TE MUDASTE","Bad Bunny",214684,https://open.spotify.com/track/5RubKOuDoPn5Kj5TLVxSxY
182,"Lonely (with benny blanco)","Justin Bieber",213484,https://open.spotify.com/track/3S8jK1mGzQi24ilFb45DAZ
183,"Chasin' You","Morgan Wallen",213114,https://open.spotify.com/track/5MwynWK9s4hlyKHqhkNn4A
184,Freaks,"Surf Curse",211691,https://open.spotify.com/track/0HUTL8i4y4MiGCPId7M7wb
185,"Sunday Best",Surfaces,211108,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
186,"Money Trees","Kendrick Lamar",210342,https://open.spotify.com/track/2HbKqm4o0w5wEeEFXm2sD4
187,Redbone,"Childish Gambino",210173,https://open.spotify.com/track/0wXuerDYiBnERgIpbb3JBR
188,"rockstar (feat. 21 Savage)","Post Malone",209583,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
189,"Proud of You (feat. Lil Uzi Vert & Yung Kayo)","Young Stoner Life",209512,https://open.spotify.com/track/16eZmQoeajKH8G2nPe2chk
190,Hayloft,"Mother Mother",209172,https://open.spotify.com/track/2kS6td1yvmpNgZTt1q5pQq
191,"Bohemian Rhapsody - Remastered 2011",Queen,208079,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
192,"GO (feat. Juice WRLD)","The Kid LAROI",207325,https://open.spotify.com/track/2rPHUAeUPbNgTmK18FPTiZ
193,"when was it over? (feat. Sam Hunt)","Sasha Sloan",207062,https://open.spotify.com/track/779UN3kabApm2zfqX549vf
194,"When It Rains It Pours","Luke Combs",206361,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l
195,Classic,MKTO,205953,https://open.spotify.com/track/6FE2iI43OZnszFLuLtvvmg
196,"The Chain - 2004 Remaster","Fleetwood Mac",205175,https://open.spotify.com/track/5e9TFTbltYBg2xThimr0rU
197,Runnin,"21 Savage",204842,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk
198,"Say So","Doja Cat",204357,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
199,"Way Out (feat. Big Sean)","Jack Harlow",204327,https://open.spotify.com/track/57VeLYXrvNxe8Vs18K2M9W
200,"I Can't Handle Change",Roar,203817,https://open.spotify.com/track/0I1eFRytp4XRhLCjT6tZm7
