Position,"Track Name",Artist,Streams,URL
25,"1,2,3","Amel Bent",141541,https://open.spotify.com/track/7uCLrBdy5FH6T7vcJzqRd7
26,"Mannschaft (feat. Freeze Corleone)",SCH,138094,https://open.spotify.com/track/03cOUvF1fyW60AuUfUNiDc
27,"Del Mar",Ozuna,137833,https://open.spotify.com/track/5cpJFiNwYyWwFLH0V6B3N8
28,"Your Love (9PM)",ATB,136643,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
29,"Elles ont trop joué avec mon cœur",Jok'air,135784,https://open.spotify.com/track/5SqR7dxbJiTSadTaVEhZ04
30,"Tout en Gucci",Ninho,128837,https://open.spotify.com/track/0i5GJckWb9uCZU4jcGoBca
31,Allo,"Marwa Loud",125831,https://open.spotify.com/track/3IWsDAFAwPNVnnTeQyUj7w
32,Rasputin,Majestic,121602,https://open.spotify.com/track/0b18g3G5spr4ZCkz7Y6Q0Q
33,Bailamos,Lucenzo,120259,https://open.spotify.com/track/0mAinALNSl5TurTs9ZPUMp
34,"Jolie madame (feat. Ronisia)","Joé Dwèt Filé",117029,https://open.spotify.com/track/2uj7OACDZUQIvAfKAwtHES
35,"KASSAV (feat. Tiakola)",Gazo,114318,https://open.spotify.com/track/25PVU9aowaP69bSYRBe3sj
36,"Beautiful Mistakes (feat. Megan Thee Stallion)","Maroon 5",110226,https://open.spotify.com/track/6fRxMU4LWwyaSSowV441IU
37,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",104913,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
38,"Marché noir",SCH,104334,https://open.spotify.com/track/3BDHFeYIrqGpL8HNkuI6zv
39,"Kimono (feat. SCH et Ninho)",Sadek,103381,https://open.spotify.com/track/54rHJPDt8DUE2RtSg6Bsrf
40,"Blinding Lights","The Weeknd",102633,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
41,"Leave The Door Open","Bruno Mars",102535,https://open.spotify.com/track/7MAibcTli4IisCtbHKrGMh
42,"Girls Like Us","Zoe Wees",100428,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
43,"Selfish Love (with Selena Gomez)","DJ Snake",99676,https://open.spotify.com/track/3XoflnowYPFRPOh3uFvHcm
44,"Kiss Me More (feat. SZA)","Doja Cat",99458,https://open.spotify.com/track/748mdHapucXQri7IAO8yFK
45,Cabeza,OBOY,99029,https://open.spotify.com/track/66tNDqYNR2S6Svwgm3BMi9
46,"Memories (feat. Kid Cudi) - 2021 Remix","David Guetta",94919,https://open.spotify.com/track/59o6ojGNGJOYiVJSzC6Lsa
47,"Follow You","Imagine Dragons",93968,https://open.spotify.com/track/7FdUvDkaE24o3FPIWTvzv2
48,"À cœur ouvert","Djadja & Dinaz",93962,https://open.spotify.com/track/1j9kCQ1R2mh2AAieXmZOZ5
49,"Iko Iko","Justin Wellington",90051,https://open.spotify.com/track/7MC4XR9M9amdmKQr2iDF7i
50,Crack,SCH,88528,https://open.spotify.com/track/52yZydTRNmxinmjt5hjk95
51,Daddy,SDM,88222,https://open.spotify.com/track/2iPFEYnitXLl4lSxvqZI3m
52,"Floating Through Space",Sia,85333,https://open.spotify.com/track/0XwSUpdrF7nR7hVxbDs7mb
53,"The Business",Tiësto,85035,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
54,Arcade,"Duncan Laurence",83350,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
55,"Coffre plein","Koba LaD",83207,https://open.spotify.com/track/70pkwEEG7nDTXBFqoGQkH0
56,"Love Not War (The Tampa Beat)","Jason Derulo",82222,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
57,Runaway,AURORA,82138,https://open.spotify.com/track/1v1oIWf2Xgh54kIWuKsDf6
58,Médusa,Landy,78960,https://open.spotify.com/track/2hL0WVDLvlxZ60J4YyWvFW
59,"La vie qu'on mène",Ninho,76884,https://open.spotify.com/track/0Jh6iWjna1wk5le0Ahn7No
60,"Pilote (feat. Hamza)",PLK,76711,https://open.spotify.com/track/12GV2Wr4p1hBWQCrQcVsew
61,"WITHOUT YOU","The Kid LAROI",75767,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
62,"All We Got (feat. KIDDO)","Robin Schulz",75678,https://open.spotify.com/track/1iAyJBksvAI6DQEnzv8l1E
63,"Un homme","Jérémy Frerot",73403,https://open.spotify.com/track/7fu7J4k1mdnmpfVXFuEShk
64,Whoopty,CJ,73197,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO
65,"Save Your Tears (with Ariana Grande) (Remix)","The Weeknd",72964,https://open.spotify.com/track/37BZB0z9T8Xu7U3e65qxFy
